ID,Sample,negativity,neutrality,positivity,compound,polarity,subjectivity,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Verdadero,Misinformation,Desinformación,ProGob,ContraGob,NoVerificable,MisDisInformation,Propaganda
801,B,0,0.745,0.255,0.7845,0,0,0,0.071428571,0,0,0.071428571,0,0.071428571,0,0.071428571,0,1,0,0,0,0,0,0,0
802,B,0.129,0.691,0.18,0.2732,0.136363636,0.454545455,0,0,0,0.111111111,0,0.222222222,0,0.111111111,0,0,0,0,0,0,1,0,0,1
803,B,0,0.831,0.169,0.7269,0.015909091,0.523390152,0,0.0625,0,0,0,0,0.125,0,0,0,0,1,0,0,0,0,1,0
804,B,0,0.902,0.098,0.3818,0.25,0.275,0,0,0,0,0,0,0.066666667,0,0,0.133333333,0,0,0,0,0,1,0,0
805,B,0.066,0.876,0.058,-0.0747,0,0,0,0.076923077,0,0.153846154,0,0.153846154,0,0.153846154,0.076923077,0.076923077,0,0,0,0,1,0,0,1
806,B,0.182,0.703,0.115,-0.2732,0.287878788,0.5,0.058823529,0.058823529,0,0,0,0.058823529,0.058823529,0,0,0,1,0,0,0,0,0,0,0
807,B,0,0.765,0.235,0.5574,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,1,0,0
808,B,0,1,0,0,0.045454545,0.184848485,0,0.142857143,0,0,0,0,0.142857143,0,0,0.142857143,1,0,0,0,0,0,0,0
809,B,0.261,0.739,0,-0.6486,0,0,0.111111111,0,0.111111111,0.111111111,0,0.222222222,0.111111111,0,0,0.111111111,0,0,0,0,1,0,0,1
810,B,0.147,0.685,0.168,0.2023,0.314285714,0.407142857,0,0.117647059,0.058823529,0.117647059,0.117647059,0.176470588,0.117647059,0.117647059,0.117647059,0.117647059,0,0,0,1,0,0,0,1
811,B,0.07,0.731,0.199,0.6597,0.4375,0.6875,0,0,0,0.071428571,0.071428571,0.071428571,0.142857143,0,0,0.142857143,0,0,0,1,0,0,0,1
813,B,0,1,0,0,0.136363636,0.454545455,0,0.111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
814,B,0,0.956,0.044,0.0772,0.071022727,0.434659091,0,0,0,0,0,0,0.055555556,0,0,0,1,0,0,0,0,0,0,0
815,B,0.054,0.628,0.318,0.8957,0.257142857,0.472142857,0,0.05,0,0.05,0.05,0.05,0.15,0,0.2,0.15,0,0,0,0,1,0,0,1
816,B,0,0.741,0.259,0.8689,0.2,0.2,0,0.058823529,0,0,0.058823529,0,0.176470588,0,0,0.058823529,0,0,0,0,0,1,0,0
817,B,0,1,0,0,0,0,0.125,0,0,0,0,0.125,0,0,0,0,1,0,0,0,0,0,0,0
818,B,0,1,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0.083333333,1,0,0,0,0,0,0,0
819,B,0.103,0.762,0.135,0.1779,0,0,0,0,0,0,0,0.2,0,0.1,0,0.1,1,0,0,0,0,0,0,0
820,B,0.102,0.795,0.102,0,0,0.5,0,0,0,0.0625,0,0.0625,0,0.0625,0,0.0625,1,0,0,0,0,0,0,0
821,B,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
823,B,0,0.932,0.068,0.34,0,0.4,0,0,0.047619048,0.047619048,0,0.19047619,0,0,0,0.047619048,1,0,0,0,0,0,0,0
824,B,0,1,0,0,0,0,0,0.166666667,0,0.166666667,0.166666667,0,0.166666667,0,0.166666667,0,1,0,0,0,0,0,0,0
825,B,0,0.928,0.072,0.2732,0,0.1,0,0.066666667,0,0,0.133333333,0,0.2,0,0.066666667,0.066666667,1,0,0,0,0,0,0,0
826,B,0.171,0.718,0.112,-0.3682,-0.133333333,0.233333333,0,0,0.05,0.05,0,0.1,0.1,0,0,0.05,0,0,0,0,0,1,0,0
827,B,0.221,0.779,0,-0.7964,0.5,0.5,0.071428571,0.071428571,0.071428571,0.071428571,0,0.071428571,0.071428571,0.071428571,0.071428571,0.071428571,0,0,0,0,1,0,0,1
828,B,0.171,0.76,0.069,-0.4741,0.45,0.75,0.083333333,0.083333333,0,0,0,0.083333333,0.166666667,0,0,0.166666667,0,0,0,0,0,1,0,0
829,B,0.049,0.739,0.211,0.836,0.203125,0.43125,0.052631579,0,0.052631579,0,0.052631579,0.105263158,0.105263158,0,0,0.052631579,0,0,0,1,0,0,0,1
830,B,0.176,0.698,0.127,-0.4404,0.363636364,0.522727273,0.0625,0.0625,0.0625,0.125,0.0625,0.125,0.1875,0.0625,0.0625,0,1,0,0,0,0,0,0,0
831,B,0,0.861,0.139,0.6705,0,0,0.0625,0,0,0.0625,0,0.0625,0.0625,0.0625,0,0.0625,0,0,0,1,0,0,0,1
832,B,0,1,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,1,0,0
833,B,0.244,0.62,0.136,-0.8074,-0.235,0.62,0.12,0,0.04,0.04,0,0.16,0.08,0.08,0,0.08,0,1,0,1,0,0,1,1
834,B,0,0.886,0.114,0.2023,0.068181818,0.227272727,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,1,0,0,0,1
835,B,0.294,0.632,0.074,-0.8402,-0.25,0.25,0,0,0.071428571,0.142857143,0,0.142857143,0.071428571,0.142857143,0,0.071428571,0,0,0,0,1,0,0,1
836,B,0.214,0.679,0.106,-0.5499,-0.1375,0.5375,0,0,0,0.090909091,0,0.181818182,0,0.090909091,0,0.090909091,0,0,0,0,1,0,0,1
838,B,0,0.785,0.215,0.8126,0.4375,0.3375,0,0.076923077,0,0,0,0,0.153846154,0,0,0.076923077,0,0,0,0,0,1,0,0
839,B,0,1,0,0,0,1,0.076923077,0.076923077,0.076923077,0.076923077,0,0.076923077,0.076923077,0.076923077,0,0,0,0,0,0,0,1,0,0
840,B,0.154,0.657,0.189,0.1027,-0.22,0.473333333,0.095238095,0.047619048,0.047619048,0.142857143,0.047619048,0.19047619,0.142857143,0.095238095,0,0,0,0,0,0,1,0,0,1
841,B,0.161,0.77,0.068,-0.5045,-0.036190476,0.29047619,0.117647059,0.058823529,0.117647059,0.117647059,0,0.352941176,0.117647059,0,0.117647059,0.058823529,0,0,0,0,1,0,0,1
842,B,0.122,0.878,0,-0.5574,-0.05,0.188888889,0,0.105263158,0.052631579,0.052631579,0.052631579,0.052631579,0.210526316,0.052631579,0,0.052631579,0,0,0,0,0,1,0,0
843,B,0.101,0.829,0.07,-0.0516,-0.25,0.366666667,0.117647059,0.058823529,0.117647059,0.117647059,0.058823529,0.352941176,0.117647059,0.176470588,0.058823529,0.058823529,0,0,0,0,0,1,0,0
844,B,0.336,0.664,0,-0.8779,0.007142857,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
845,B,0.249,0.669,0.082,-0.6705,-0.3125,0.3375,0.125,0.0625,0.125,0.0625,0,0.125,0.0625,0.0625,0.0625,0.0625,1,0,0,0,0,0,0,0
846,B,0.068,0.932,0,-0.4588,0.048888889,0.222777778,0,0.105263158,0.052631579,0.052631579,0,0.052631579,0,0,0,0,0,0,0,0,1,0,0,1
847,B,0,0.918,0.082,0.4939,0.375,0.416666667,0,0.05,0,0.1,0.05,0.1,0.1,0,0,0,1,0,0,0,0,0,0,0
848,B,0.076,0.808,0.116,0.4902,0.25,0.75,0,0,0,0.047619048,0,0.047619048,0.047619048,0.047619048,0,0,0,0,0,1,0,0,0,1
849,B,0,0.882,0.118,0.4215,0,0,0,0.125,0,0,0.125,0,0.125,0,0,0.125,0,0,0,0,0,1,0,0
850,B,0.152,0.848,0,-0.7096,0.2,0.5,0.045454545,0.136363636,0.090909091,0.090909091,0.045454545,0.136363636,0.090909091,0.090909091,0.045454545,0.136363636,1,0,0,0,0,0,0,0
851,B,0.096,0.734,0.17,0.3818,0.291666667,0.625,0,0.111111111,0.111111111,0.222222222,0,0.222222222,0,0.111111111,0,0,0,0,0,0,1,0,0,1
852,B,0.129,0.811,0.059,-0.4939,0,0,0.047619048,0,0,0.047619048,0,0.095238095,0.095238095,0,0,0.095238095,1,0,0,0,0,0,0,0
853,B,0,0.822,0.178,0.6369,0.285714286,0.535714286,0,0,0,0.083333333,0,0,0.083333333,0.083333333,0,0.166666667,1,0,0,0,0,0,0,0
854,B,0.058,0.671,0.271,0.8591,0.39375,0.41875,0.0625,0.125,0,0.0625,0,0.125,0.25,0,0,0.0625,0,1,0,0,0,0,1,0
855,B,0,1,0,0,0,1,0,0.045454545,0,0,0,0,0.090909091,0,0,0,1,0,0,0,0,0,0,0
856,B,0,0.865,0.135,0.4215,0,0,0,0,0,0,0,0,0.1,0,0,0.1,1,0,0,0,0,0,0,0
857,B,0.26,0.698,0.043,-0.765,-0.066666667,0.355555556,0.083333333,0.083333333,0,0.166666667,0.083333333,0.083333333,0.25,0.083333333,0,0.083333333,1,0,0,0,0,0,0,0
858,B,0,0.63,0.37,0.9432,1,0.3,0,0,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,1,0,0
859,B,0,0.828,0.172,0.6124,0.1,0.1,0,0,0,0,0,0,0.076923077,0,0,0,0,1,0,0,0,0,1,0
860,B,0.094,0.729,0.176,0.4019,-0.075,0.520833333,0,0.066666667,0,0.066666667,0,0.066666667,0,0.066666667,0,0,0,0,0,0,1,0,0,1
861,B,0,0.909,0.091,0.2023,0.4,1,0,0,0,0,0,0,0.181818182,0,0,0.090909091,0,0,0,0,0,1,0,0
862,B,0,1,0,0,0.045454545,0.184848485,0,0.142857143,0,0,0,0,0.142857143,0,0,0.142857143,1,0,0,0,0,0,0,0
863,B,0,0.547,0.453,0.891,0.45,0.575,0,0.111111111,0,0,0.111111111,0,0.111111111,0,0.111111111,0.222222222,0,0,0,0,0,1,0,0
864,B,0,1,0,0,0.045454545,0.184848485,0,0.142857143,0,0,0,0,0.142857143,0,0,0.142857143,1,0,0,0,0,0,0,0
865,B,0,0.648,0.352,0.91,0.365,0.401666667,0,0.090909091,0,0,0,0,0.272727273,0,0,0,0,1,0,0,0,0,1,0
866,B,0.185,0.635,0.179,0.1761,0.072916667,0.323611111,0.090909091,0,0,0.045454545,0.136363636,0.136363636,0.181818182,0.090909091,0.181818182,0.045454545,0,0,0,0,1,0,0,1
867,B,0.071,0.824,0.106,0.296,0.363636364,0.522727273,0,0,0.055555556,0.055555556,0,0.111111111,0,0,0,0,1,0,0,0,0,0,0,0
868,B,0,1,0,0,0.136363636,0.454545455,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0
869,B,0,0.878,0.122,0.3612,0.5,0.5,0,0.111111111,0,0,0,0,0.111111111,0,0,0.111111111,0,0,0,0,1,0,0,1
870,B,0.087,0.913,0,-0.3182,-0.076923077,0.269230769,0.090909091,0,0,0.181818182,0,0.090909091,0.181818182,0,0,0.090909091,0,0,0,0,1,0,0,1
871,B,0,0.599,0.401,0.8271,0.2,0.2,0,0,0,0,0.142857143,0,0.285714286,0,0,0.142857143,0,0,0,0,0,1,0,0
872,B,0.14,0.782,0.078,-0.3818,0.202777778,0.558333333,0,0,0,0.05,0.1,0.05,0.15,0.05,0.05,0.05,1,0,0,0,0,0,0,0
873,B,0.056,0.87,0.074,0.1779,0.35,0.3,0,0.055555556,0.055555556,0,0.055555556,0.055555556,0.055555556,0,0.055555556,0.055555556,1,0,0,0,0,0,0,0
874,B,0.099,0.648,0.254,0.6705,0.171428571,0.625595238,0.071428571,0,0.071428571,0.142857143,0.142857143,0.071428571,0.214285714,0.071428571,0.071428571,0.071428571,0,0,0,1,0,0,0,1
876,B,0.192,0.701,0.107,-0.3182,0.7,0.6,0,0.333333333,0.166666667,0.333333333,0.166666667,0.333333333,0.166666667,0,0.166666667,0.166666667,1,0,0,0,0,0,0,0
877,B,0.191,0.644,0.164,-0.3063,-0.5,1,0.055555556,0,0.055555556,0.055555556,0,0.055555556,0.111111111,0,0,0,0,0,0,0,0,1,0,0
878,B,0.13,0.87,0,-0.4019,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0
879,B,0.124,0.806,0.07,-0.25,0,0,0,0,0,0,0,0.125,0,0.125,0,0,1,0,0,0,1,0,0,1
880,B,0,0.81,0.19,0.7003,0.118181818,0.277272727,0,0.117647059,0,0,0,0,0.058823529,0,0,0.117647059,0,0,0,0,0,1,0,0
881,B,0.093,0.749,0.159,0.5729,0.333333333,0.44,0.083333333,0.041666667,0.041666667,0.041666667,0.041666667,0.083333333,0.041666667,0,0,0,0,0,0,0,0,1,0,0
882,B,0,1,0,0,0,0,0,0,0.090909091,0.090909091,0,0.090909091,0.181818182,0.090909091,0,0,1,0,0,0,0,0,0,0
884,B,0.156,0.704,0.14,-0.0834,-0.2625,0.4875,0.142857143,0,0,0.142857143,0,0.142857143,0,0.142857143,0,0,0,0,0,0,1,0,0,1
885,B,0,0.961,0.039,0.2732,0.294791667,0.66875,0.047619048,0.047619048,0.047619048,0.047619048,0,0.095238095,0.047619048,0.047619048,0,0.047619048,1,0,0,0,0,0,0,0
886,B,0,0.895,0.105,0.25,0.031944444,0.148611111,0,0.25,0,0,0,0,0.375,0,0,0,0,0,0,1,0,0,0,1
888,B,0,0.86,0.14,0.6369,0,1,0,0,0,0.047619048,0,0.047619048,0.047619048,0,0,0,1,0,0,0,0,0,0,0
889,B,0.163,0.632,0.205,0.2263,-0.034545455,0.632424242,0.076923077,0.076923077,0.076923077,0.076923077,0,0.153846154,0.153846154,0.153846154,0,0.153846154,0,0,0,0,0,1,0,0
890,B,0.049,0.857,0.094,0.1779,0.175,0.625,0,0,0.058823529,0.058823529,0,0.117647059,0.294117647,0.058823529,0,0.117647059,0,0,0,0,1,0,0,1
891,B,0,1,0,0,0.025,0.125,0,0,0,0,0,0,0.1,0,0,0.05,1,0,0,0,0,0,0,0
892,B,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0
893,B,0,0.828,0.172,0.3612,0.2,0.3,0,0.125,0,0,0,0,0.25,0,0,0.125,1,0,0,0,0,0,0,0
894,B,0,0.906,0.094,0.4939,0,0,0,0,0,0.058823529,0,0.117647059,0.058823529,0,0,0,1,0,0,0,0,0,0,0
895,B,0.123,0.877,0,-0.1027,0.25,0.25,0,0,0.142857143,0.285714286,0,0.285714286,0,0.142857143,0,0,0,0,0,0,0,1,0,0
896,B,0,1,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0.125,1,0,0,0,0,0,0,0
897,B,0.366,0.634,0,-0.6369,0,0,0,0.25,0.25,0.5,0,0.5,0,0,0,0.25,1,0,0,0,0,0,0,0
898,B,0,0.847,0.153,0.4019,0.208333333,0.3,0,0,0.2,0.1,0.1,0.2,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0
899,B,0.079,0.822,0.099,0.1779,-0.25,0.15,0,0.055555556,0,0,0.055555556,0,0.111111111,0,0,0.055555556,0,0,0,0,0,0,0,0
900,B,0.167,0.774,0.06,-0.6597,-0.095138889,0.599305556,0.133333333,0,0.033333333,0.166666667,0,0.233333333,0.1,0.066666667,0.033333333,0,1,0,0,0,0,0,0,0
901,B,0,0.771,0.229,0.8588,0.405,0.501666667,0,0,0,0,0,0.117647059,0.117647059,0,0,0.058823529,0,1,0,0,0,0,1,0
902,B,0,0.625,0.375,0.9246,0.39375,0.41875,0,0.083333333,0,0,0,0,0.333333333,0,0,0.083333333,0,1,0,0,0,0,1,0
903,B,0,0.833,0.167,0.7783,0.1,0.277777778,0,0,0,0,0,0,0.037037037,0,0,0.074074074,1,0,0,0,0,0,0,0
904,B,0,1,0,0,0,0.2625,0,0,0,0,0,0,0.066666667,0,0,0,1,0,0,0,0,0,0,0
905,B,0.088,0.912,0,-0.3818,0.134090909,0.801136364,0,0,0,0.052631579,0,0.052631579,0.105263158,0,0,0.052631579,1,0,0,0,0,0,0,0
906,B,0.1,0.798,0.102,0.2617,0.175,0.4375,0.0625,0.0625,0,0,0.0625,0.1875,0.0625,0.0625,0,0,0,0,0,1,0,0,0,1
907,B,0.068,0.932,0,-0.1531,0,0,0,0.090909091,0,0.090909091,0.090909091,0,0.181818182,0,0.090909091,0,0,0,0,0,0,1,0,0
908,B,0,0.863,0.137,0.4019,0,0,0,0.1,0,0.1,0,0,0.1,0,0,0.2,1,0,0,0,0,0,0,0
909,B,0.222,0.704,0.074,-0.6369,-0.714285714,0.857142857,0,0.083333333,0.083333333,0,0.083333333,0.083333333,0.083333333,0.083333333,0,0,1,0,0,0,0,0,0,0
910,B,0.211,0.789,0,-0.34,0,0,0.285714286,0.142857143,0.142857143,0.142857143,0,0.285714286,0,0,0,0,1,0,0,0,0,0,0,0
911,B,0,1,0,0,0.045454545,0.184848485,0,0.142857143,0,0,0,0,0.142857143,0,0,0.142857143,1,0,0,0,0,0,0,0
912,B,0,0.942,0.058,0.34,0,0.5,0,0,0,0,0,0,0.095238095,0,0,0.047619048,1,0,0,0,0,0,0,0
913,B,0.24,0.76,0,-0.8442,0,0,0,0,0,0,0,0.15,0.1,0.1,0.05,0.05,0,0,0,0,1,0,0,1
914,B,0,0.704,0.296,0.8991,0.445454545,0.584848485,0,0.076923077,0,0.076923077,0.076923077,0.076923077,0.153846154,0,0,0.153846154,0,0,0,1,0,0,0,1
915,B,0,0.886,0.114,0.434,0.166666667,0.666666667,0,0,0,0,0,0,0.125,0,0,0.0625,0,0,0,1,0,0,0,1
916,B,0.164,0.836,0,-0.5994,0.016666667,0.244444444,0.117647059,0.117647059,0,0.176470588,0,0.117647059,0.176470588,0.058823529,0,0.058823529,0,1,0,0,0,0,1,0
917,B,0.149,0.851,0,-0.7579,0.2,1,0.047619048,0.047619048,0.047619048,0.142857143,0,0.142857143,0.047619048,0.095238095,0,0.095238095,1,0,0,0,0,0,0,0
918,B,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0
919,B,0,0.508,0.492,0.7003,0.163636364,0.472727273,0,0,0,0,0,0,0.142857143,0,0,0,1,0,0,0,0,0,0,0
920,B,0.099,0.901,0,-0.3412,0.141666667,0.158333333,0,0.0625,0,0,0,0,0.0625,0,0,0,1,0,0,0,0,0,0,0
921,B,0,0.881,0.119,0.6249,0.15,0.49,0,0.041666667,0,0,0.041666667,0,0.125,0,0.041666667,0.083333333,0,0,0,1,0,0,0,1
922,B,0.225,0.775,0,-0.7284,0.2,0.3,0.055555556,0.111111111,0.055555556,0.111111111,0,0.166666667,0.111111111,0,0,0.055555556,1,0,0,0,1,0,0,1
923,B,0.159,0.841,0,-0.34,0,0,0,0.076923077,0,0,0,0.076923077,0.076923077,0,0,0.076923077,1,0,0,0,0,0,0,0
924,B,0.044,0.876,0.08,0.2878,0.125,0.291666667,0,0.055555556,0,0,0.055555556,0,0.111111111,0,0,0.111111111,1,0,0,0,0,0,0,0
925,B,0,0.773,0.227,0.6486,0,0,0,0.090909091,0.090909091,0.090909091,0,0.181818182,0.272727273,0.090909091,0,0.090909091,1,0,0,0,0,0,0,0
926,B,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0
928,B,0.135,0.781,0.083,-0.4601,0.433333333,0.733333333,0,0.105263158,0.052631579,0.157894737,0,0.105263158,0.157894737,0,0,0.105263158,0,0,0,1,0,0,0,1
929,B,0.131,0.869,0,-0.2755,0.142857143,0.767857143,0,0,0,0,0,0,0.222222222,0,0,0.111111111,1,0,0,1,0,0,0,1
930,B,0.143,0.748,0.11,-0.25,0.2,0.5,0.12,0.12,0.08,0.12,0.04,0.12,0.04,0.12,0.08,0.08,1,0,0,0,0,0,0,0
931,B,0,0.825,0.175,0.1779,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0
932,B,0.13,0.87,0,-0.4588,0,0.066666667,0,0.1,0.1,0.1,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0
933,B,0,1,0,0,0.018181818,0.277272727,0.0625,0.0625,0,0.125,0,0.0625,0.125,0.0625,0,0.1875,1,0,0,0,0,0,0,0
934,B,0,0.847,0.153,0.4404,0.044444444,0.308333333,0,0,0,0,0,0,0.083333333,0,0,0,1,0,0,0,0,0,0,0
935,B,0.032,0.727,0.241,0.9178,0.20625,0.60625,0.0625,0.125,0.125,0.125,0.125,0.125,0.125,0.0625,0.0625,0.125,0,0,0,0,1,0,0,1
936,B,0.356,0.644,0,-0.8074,0,0,0.1,0.1,0,0.1,0,0.3,0,0.1,0.1,0,1,0,0,0,0,0,0,0
937,B,0.124,0.814,0.062,-0.4404,-0.1,0.875,0,0.052631579,0.052631579,0,0,0.105263158,0.105263158,0,0,0.052631579,0,0,0,0,1,0,0,1
938,B,0.333,0.667,0,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
939,B,0.288,0.556,0.156,-0.802,-0.5625,0.6875,0,0.055555556,0,0.055555556,0.055555556,0.166666667,0.055555556,0,0,0.111111111,1,0,0,0,0,0,0,0
940,B,0.183,0.724,0.093,-0.3612,0.092424242,0.348484848,0,0.058823529,0,0.235294118,0,0.058823529,0.117647059,0.176470588,0.058823529,0.235294118,1,0,0,0,0,0,0,0
941,B,0,1,0,0,0.25,0.55,0,0,0,0,0,0.055555556,0.055555556,0,0,0,1,0,0,0,0,0,0,0
942,B,0.245,0.707,0.048,-0.8591,0,0,0,0.105263158,0,0.052631579,0.052631579,0.105263158,0.263157895,0.052631579,0.052631579,0.157894737,0,0,0,1,0,0,0,1
943,B,0.057,0.868,0.075,0.128,0,0,0.076923077,0.153846154,0,0,0,0.153846154,0.153846154,0,0,0.153846154,1,0,0,0,0,0,0,0
944,B,0.206,0.794,0,-0.7206,-0.1,0.1,0.166666667,0.055555556,0.055555556,0.166666667,0,0.277777778,0.055555556,0.111111111,0.055555556,0.055555556,0,0,0,0,0,1,0,0
945,B,0,1,0,0,0.136363636,0.454545455,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0
946,B,0.062,0.877,0.061,-0.0083,0.5,1,0,0,0,0,0,0,0.1875,0,0,0.0625,1,0,0,0,0,0,0,0
947,B,0,1,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.095238095,0,1,0,0,0,0,1,0
948,B,0.106,0.824,0.071,-0.2263,0.111111111,0.833333333,0,0,0,0,0,0,0.1,0,0.05,0,1,0,0,0,0,0,0,0
949,B,0.047,0.794,0.159,0.7351,0.8,0.6,0,0.117647059,0.058823529,0.058823529,0,0.058823529,0.058823529,0,0,0.058823529,1,0,0,0,0,0,0,0
950,B,0,0.818,0.182,0.7096,0.344444444,0.488888889,0,0.105263158,0,0,0,0,0.263157895,0,0,0.105263158,0,0,0,1,0,0,0,1
951,B,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,1,0,0,0,1
952,B,0,0.848,0.152,0.5267,0.5,1,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,1,0,0,1
953,B,0.095,0.905,0,-0.2263,0,0,0,0.076923077,0,0,0,0,0.076923077,0,0,0,1,0,0,0,0,0,0,0
954,B,0,1,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
955,B,0.219,0.731,0.05,-0.899,-0.151851852,0.396296296,0,0.05,0.05,0,0.05,0.1,0.05,0.05,0,0.05,0,0,0,0,1,0,0,1
956,B,0.058,0.851,0.091,0.2732,0.125,0.166666667,0,0,0,0,0,0,0.105263158,0,0,0,1,0,0,0,0,0,0,0
958,B,0,1,0,0,0.25,0.333333333,0,0,0,0,0,0,0.076923077,0,0,0,0,0,0,1,0,0,0,1
959,B,0.361,0.639,0,-0.9325,-0.014285714,0.4,0.0625,0,0.0625,0.0625,0,0.125,0,0.125,0.0625,0,0,0,0,0,0,1,0,0
960,B,0.117,0.8,0.083,-0.4767,0,0.125,0,0,0.090909091,0.090909091,0,0.136363636,0.045454545,0.090909091,0,0,0,0,0,1,0,0,0,1
962,B,0.06,0.888,0.052,-0.0772,0.3625,0.4625,0,0.117647059,0,0.058823529,0,0.058823529,0.117647059,0,0,0.058823529,0,0,0,1,0,0,0,1
963,B,0.115,0.733,0.152,0.5321,0.133333333,0.391666667,0.038461538,0.038461538,0,0,0.038461538,0.038461538,0.076923077,0,0,0.038461538,0,0,0,0,0,1,0,0
964,B,0,0.877,0.123,0.4215,0.095454545,0.368181818,0,0.076923077,0,0,0.076923077,0,0.076923077,0,0.076923077,0,0,0,0,0,0,1,0,0
965,B,0.044,0.714,0.241,0.7783,-0.075,0.325,0,0,0,0,0,0,0.083333333,0,0,0,1,0,0,0,0,0,0,0
967,B,0,0.817,0.183,0.5574,0.4,1,0,0,0,0.083333333,0,0.083333333,0.166666667,0,0,0.25,0,0,0,0,0,1,0,0
968,B,0,1,0,0,0.045454545,0.184848485,0,0.142857143,0,0,0,0,0.142857143,0,0,0.142857143,1,0,0,0,0,0,0,0
969,B,0.167,0.833,0,-0.5574,0.033333333,0.066666667,0,0.095238095,0,0.095238095,0,0.095238095,0.047619048,0,0,0.047619048,1,0,0,0,0,0,0,0
970,B,0.068,0.932,0,-0.4404,0.136363636,0.454545455,0.045454545,0.045454545,0.045454545,0.045454545,0,0.090909091,0,0.090909091,0.045454545,0,0,0,0,0,1,0,0,1
971,B,0.07,0.93,0,-0.2732,0.25,0.333333333,0.066666667,0.133333333,0,0.2,0,0.2,0.066666667,0.066666667,0,0.133333333,1,0,0,0,0,0,0,0
972,B,0.237,0.763,0,-0.4767,0,0,0,0.166666667,0.166666667,0.166666667,0,0.166666667,0,0.166666667,0,0,0,0,0,0,1,0,0,1
973,B,0,0.735,0.265,0.6705,0,0.066666667,0,0.076923077,0,0,0,0,0.153846154,0,0,0,1,0,0,0,0,0,0,0
974,B,0,0.8,0.2,0.128,0.2,0.2,0,0,0,0,0,0,0.333333333,0,0,0.333333333,0,0,0,0,0,1,0,0
975,B,0,0.845,0.155,0.5106,0.066666667,0.033333333,0,0.066666667,0,0.066666667,0,0,0.066666667,0,0,0.066666667,0,0,0,1,0,0,0,1
976,B,0.098,0.83,0.072,-0.1779,0,0,0.142857143,0.142857143,0.071428571,0.142857143,0,0.142857143,0.214285714,0.071428571,0,0.071428571,1,0,0,0,0,0,0,0
977,B,0,0.863,0.137,0.5859,0.25,0.375,0,0,0,0,0.0625,0,0.125,0,0,0,1,0,0,0,0,0,0,0
978,B,0,1,0,0,0.045454545,0.184848485,0,0.142857143,0,0,0,0,0.142857143,0,0,0.142857143,1,0,0,0,0,0,0,0
979,B,0,1,0,0,0,0,0,0,0,0,0,0.125,0,0.0625,0,0,1,0,0,0,0,0,0,0
980,B,0.364,0.43,0.205,-0.7003,-0.15,0.5,0.083333333,0,0.083333333,0.166666667,0,0.25,0,0.083333333,0.083333333,0,1,0,0,0,0,0,0,0
981,B,0.047,0.875,0.077,0.2263,-0.1,0.1,0,0.055555556,0,0.055555556,0,0.055555556,0.055555556,0,0.055555556,0.055555556,1,0,0,0,0,0,0,0
984,B,0,1,0,0,0.140909091,0.534848485,0,0,0,0,0,0,0.176470588,0,0,0.058823529,0,0,0,0,0,1,0,0
985,B,0.053,0.863,0.084,0.0516,0.166666667,0.366666667,0,0.117647059,0,0.117647059,0,0.117647059,0.176470588,0,0,0.058823529,1,0,0,0,0,0,0,0
986,B,0.112,0.823,0.065,-0.5994,-0.065909091,0.15530303,0,0,0,0,0,0,0.086956522,0,0,0,1,0,0,0,0,0,0,0
987,B,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,1,0,0
988,B,0.389,0.611,0,-0.7906,-0.1,0,0,0,0,0,0,0,0,0.111111111,0,0,1,0,0,0,0,0,0,0
